,loss,accuracy,val_loss,val_accuracy,epoch
0,0.9391422867774963,0.44749999046325684,0.6943243145942688,0.23999999463558197,0
1,0.7608926296234131,0.5199999809265137,0.6933746933937073,0.47999998927116394,1
2,0.6836538910865784,0.612500011920929,0.6922156810760498,0.6299999952316284,2
3,0.5525922775268555,0.7074999809265137,0.6910056471824646,0.6899999976158142,3
4,0.5345088839530945,0.737500011920929,0.6897150278091431,0.75,4
5,0.49744537472724915,0.7649999856948853,0.6883364915847778,0.800000011920929,5
6,0.46421340107917786,0.7975000143051147,0.6869029998779297,0.8299999833106995,6
7,0.4662790298461914,0.8050000071525574,0.6854518055915833,0.8600000143051147,7
8,0.38373008370399475,0.8650000095367432,0.6840828657150269,0.8700000047683716,8
9,0.3949788808822632,0.8199999928474426,0.6827515363693237,0.8899999856948853,9
10,0.38797619938850403,0.8274999856948853,0.6814307570457458,0.8899999856948853,10
11,0.38101983070373535,0.8174999952316284,0.6801536679267883,0.8899999856948853,11
12,0.35331645607948303,0.8600000143051147,0.6789171695709229,0.8999999761581421,12
13,0.33006882667541504,0.8675000071525574,0.6777207851409912,0.8999999761581421,13
14,0.33322715759277344,0.8600000143051147,0.6765397787094116,0.8999999761581421,14
15,0.2993074655532837,0.875,0.6753811836242676,0.8999999761581421,15
16,0.3027293384075165,0.8550000190734863,0.6742404103279114,0.8999999761581421,16
17,0.29995906352996826,0.862500011920929,0.6731215715408325,0.8899999856948853,17
18,0.3077336847782135,0.862500011920929,0.6720025539398193,0.8799999952316284,18
19,0.30113866925239563,0.8525000214576721,0.6708772778511047,0.8799999952316284,19
20,0.28042811155319214,0.8849999904632568,0.6697701215744019,0.8799999952316284,20
21,0.27579057216644287,0.8899999856948853,0.6686780452728271,0.8799999952316284,21
22,0.27710452675819397,0.8824999928474426,0.6675978302955627,0.8799999952316284,22
23,0.25862494111061096,0.9100000262260437,0.6665281653404236,0.8500000238418579,23
24,0.26052629947662354,0.8924999833106995,0.6654538512229919,0.8399999737739563,24
25,0.2455623596906662,0.9075000286102295,0.6643869280815125,0.8299999833106995,25
26,0.26665452122688293,0.8725000023841858,0.6633278131484985,0.8199999928474426,26
27,0.2422359138727188,0.9075000286102295,0.6622689962387085,0.8199999928474426,27
28,0.25326064229011536,0.8974999785423279,0.6612098813056946,0.8199999928474426,28
29,0.24231339991092682,0.9125000238418579,0.6601493954658508,0.8199999928474426,29
30,0.25974828004837036,0.8999999761581421,0.6590927243232727,0.8199999928474426,30
31,0.23074504733085632,0.9100000262260437,0.6580356359481812,0.8100000023841858,31
32,0.2315087914466858,0.9200000166893005,0.6569839715957642,0.7900000214576721,32
33,0.22349727153778076,0.9225000143051147,0.6559382081031799,0.7900000214576721,33
34,0.24093550443649292,0.8924999833106995,0.6548876166343689,0.7799999713897705,34
